"dteday","season","yr","mnth","hr","holiday","weekday","workingday"
"3/31/2012","2","1","3",21,"0","6","0"
"3/31/2012","2","1","3",22,"0","6","0"
"3/31/2012","2","1","3",23,"0","6","0"
"4/1/2012","2","1","4",0,"0","0","0"
"4/1/2012","2","1","4",1,"0","0","0"
"4/1/2012","2","1","4",2,"0","0","0"
"4/1/2012","2","1","4",3,"0","0","0"
"4/1/2012","2","1","4",4,"0","0","0"
"4/1/2012","2","1","4",5,"0","0","0"
"4/1/2012","2","1","4",6,"0","0","0"
"4/1/2012","2","1","4",7,"0","0","0"
"4/1/2012","2","1","4",8,"0","0","0"
"4/1/2012","2","1","4",9,"0","0","0"
"4/1/2012","2","1","4",10,"0","0","0"
"4/1/2012","2","1","4",11,"0","0","0"
"4/1/2012","2","1","4",12,"0","0","0"
"4/1/2012","2","1","4",13,"0","0","0"
"4/1/2012","2","1","4",14,"0","0","0"
"4/1/2012","2","1","4",15,"0","0","0"
"4/1/2012","2","1","4",16,"0","0","0"
"4/1/2012","2","1","4",17,"0","0","0"
"4/1/2012","2","1","4",18,"0","0","0"
"4/1/2012","2","1","4",19,"0","0","0"
"4/1/2012","2","1","4",20,"0","0","0"
"4/1/2012","2","1","4",21,"0","0","0"
"4/1/2012","2","1","4",22,"0","0","0"
"4/1/2012","2","1","4",23,"0","0","0"
"4/2/2012","2","1","4",0,"0","1","1"
"4/2/2012","2","1","4",1,"0","1","1"
"4/2/2012","2","1","4",2,"0","1","1"
"4/2/2012","2","1","4",3,"0","1","1"
"4/2/2012","2","1","4",4,"0","1","1"
"4/2/2012","2","1","4",5,"0","1","1"
"4/2/2012","2","1","4",6,"0","1","1"
"4/2/2012","2","1","4",7,"0","1","1"
"4/2/2012","2","1","4",8,"0","1","1"
"4/2/2012","2","1","4",9,"0","1","1"
"4/2/2012","2","1","4",10,"0","1","1"
"4/2/2012","2","1","4",11,"0","1","1"
"4/2/2012","2","1","4",12,"0","1","1"
"4/2/2012","2","1","4",13,"0","1","1"
"4/2/2012","2","1","4",14,"0","1","1"
"4/2/2012","2","1","4",15,"0","1","1"
"4/2/2012","2","1","4",16,"0","1","1"
"4/2/2012","2","1","4",17,"0","1","1"
"4/2/2012","2","1","4",18,"0","1","1"
"4/2/2012","2","1","4",19,"0","1","1"
"4/2/2012","2","1","4",20,"0","1","1"
"4/2/2012","2","1","4",21,"0","1","1"
"4/2/2012","2","1","4",22,"0","1","1"
"4/2/2012","2","1","4",23,"0","1","1"
"4/3/2012","2","1","4",0,"0","2","1"
"4/3/2012","2","1","4",1,"0","2","1"
"4/3/2012","2","1","4",2,"0","2","1"
"4/3/2012","2","1","4",3,"0","2","1"
"4/3/2012","2","1","4",4,"0","2","1"
"4/3/2012","2","1","4",5,"0","2","1"
"4/3/2012","2","1","4",6,"0","2","1"
"4/3/2012","2","1","4",7,"0","2","1"
"4/3/2012","2","1","4",8,"0","2","1"
"4/3/2012","2","1","4",9,"0","2","1"
"4/3/2012","2","1","4",10,"0","2","1"
"4/3/2012","2","1","4",11,"0","2","1"
"4/3/2012","2","1","4",12,"0","2","1"
"4/3/2012","2","1","4",13,"0","2","1"
"4/3/2012","2","1","4",14,"0","2","1"
"4/3/2012","2","1","4",15,"0","2","1"
"4/3/2012","2","1","4",16,"0","2","1"
"4/3/2012","2","1","4",17,"0","2","1"
"4/3/2012","2","1","4",18,"0","2","1"
"4/3/2012","2","1","4",19,"0","2","1"
"4/3/2012","2","1","4",20,"0","2","1"
"4/3/2012","2","1","4",21,"0","2","1"
"4/3/2012","2","1","4",22,"0","2","1"
"4/3/2012","2","1","4",23,"0","2","1"
"4/4/2012","2","1","4",0,"0","3","1"
"4/4/2012","2","1","4",1,"0","3","1"
"4/4/2012","2","1","4",2,"0","3","1"
"4/4/2012","2","1","4",3,"0","3","1"
"4/4/2012","2","1","4",4,"0","3","1"
"4/4/2012","2","1","4",5,"0","3","1"
"4/4/2012","2","1","4",6,"0","3","1"
"4/4/2012","2","1","4",7,"0","3","1"
"4/4/2012","2","1","4",8,"0","3","1"
"4/4/2012","2","1","4",9,"0","3","1"
"4/4/2012","2","1","4",10,"0","3","1"
"4/4/2012","2","1","4",11,"0","3","1"
"4/4/2012","2","1","4",12,"0","3","1"
"4/4/2012","2","1","4",13,"0","3","1"
"4/4/2012","2","1","4",14,"0","3","1"
"4/4/2012","2","1","4",15,"0","3","1"
"4/4/2012","2","1","4",16,"0","3","1"
"4/4/2012","2","1","4",17,"0","3","1"
"4/4/2012","2","1","4",18,"0","3","1"
"4/4/2012","2","1","4",19,"0","3","1"
"4/4/2012","2","1","4",20,"0","3","1"
"4/4/2012","2","1","4",21,"0","3","1"
"4/4/2012","2","1","4",22,"0","3","1"
"4/4/2012","2","1","4",23,"0","3","1"
"4/5/2012","2","1","4",0,"0","4","1"
"4/5/2012","2","1","4",1,"0","4","1"
"4/5/2012","2","1","4",2,"0","4","1"
"4/5/2012","2","1","4",3,"0","4","1"
"4/5/2012","2","1","4",4,"0","4","1"
"4/5/2012","2","1","4",5,"0","4","1"
"4/5/2012","2","1","4",6,"0","4","1"
"4/5/2012","2","1","4",7,"0","4","1"
"4/5/2012","2","1","4",8,"0","4","1"
"4/5/2012","2","1","4",9,"0","4","1"
"4/5/2012","2","1","4",10,"0","4","1"
"4/5/2012","2","1","4",11,"0","4","1"
"4/5/2012","2","1","4",12,"0","4","1"
"4/5/2012","2","1","4",13,"0","4","1"
"4/5/2012","2","1","4",14,"0","4","1"
"4/5/2012","2","1","4",15,"0","4","1"
"4/5/2012","2","1","4",16,"0","4","1"
"4/5/2012","2","1","4",17,"0","4","1"
"4/5/2012","2","1","4",18,"0","4","1"
"4/5/2012","2","1","4",19,"0","4","1"
"4/5/2012","2","1","4",20,"0","4","1"
"4/5/2012","2","1","4",21,"0","4","1"
"4/5/2012","2","1","4",22,"0","4","1"
"4/5/2012","2","1","4",23,"0","4","1"
"4/6/2012","2","1","4",0,"0","5","1"
"4/6/2012","2","1","4",1,"0","5","1"
"4/6/2012","2","1","4",2,"0","5","1"
"4/6/2012","2","1","4",3,"0","5","1"
"4/6/2012","2","1","4",4,"0","5","1"
"4/6/2012","2","1","4",5,"0","5","1"
"4/6/2012","2","1","4",6,"0","5","1"
"4/6/2012","2","1","4",7,"0","5","1"
"4/6/2012","2","1","4",8,"0","5","1"
"4/6/2012","2","1","4",9,"0","5","1"
"4/6/2012","2","1","4",10,"0","5","1"
"4/6/2012","2","1","4",11,"0","5","1"
"4/6/2012","2","1","4",12,"0","5","1"
"4/6/2012","2","1","4",13,"0","5","1"
"4/6/2012","2","1","4",14,"0","5","1"
"4/6/2012","2","1","4",15,"0","5","1"
"4/6/2012","2","1","4",16,"0","5","1"
"4/6/2012","2","1","4",17,"0","5","1"
"4/6/2012","2","1","4",18,"0","5","1"
"4/6/2012","2","1","4",19,"0","5","1"
"4/6/2012","2","1","4",20,"0","5","1"
"4/6/2012","2","1","4",21,"0","5","1"
"4/6/2012","2","1","4",22,"0","5","1"
"4/6/2012","2","1","4",23,"0","5","1"
"4/7/2012","2","1","4",0,"0","6","0"
"4/7/2012","2","1","4",1,"0","6","0"
"4/7/2012","2","1","4",2,"0","6","0"
"4/7/2012","2","1","4",3,"0","6","0"
"4/7/2012","2","1","4",4,"0","6","0"
"4/7/2012","2","1","4",5,"0","6","0"
"4/7/2012","2","1","4",6,"0","6","0"
"4/7/2012","2","1","4",7,"0","6","0"
"4/7/2012","2","1","4",8,"0","6","0"
"4/7/2012","2","1","4",9,"0","6","0"
"4/7/2012","2","1","4",10,"0","6","0"
"4/7/2012","2","1","4",11,"0","6","0"
"4/7/2012","2","1","4",12,"0","6","0"
"4/7/2012","2","1","4",13,"0","6","0"
"4/7/2012","2","1","4",14,"0","6","0"
"4/7/2012","2","1","4",15,"0","6","0"
"4/7/2012","2","1","4",16,"0","6","0"
"4/7/2012","2","1","4",17,"0","6","0"
"4/7/2012","2","1","4",18,"0","6","0"
"4/7/2012","2","1","4",19,"0","6","0"
"4/7/2012","2","1","4",20,"0","6","0"
"4/7/2012","2","1","4",21,"0","6","0"
"4/7/2012","2","1","4",22,"0","6","0"
"4/7/2012","2","1","4",23,"0","6","0"
"4/8/2012","2","1","4",0,"0","0","0"
"4/8/2012","2","1","4",1,"0","0","0"
"4/8/2012","2","1","4",2,"0","0","0"
"4/8/2012","2","1","4",3,"0","0","0"
"4/8/2012","2","1","4",4,"0","0","0"
"4/8/2012","2","1","4",5,"0","0","0"
"4/8/2012","2","1","4",6,"0","0","0"
"4/8/2012","2","1","4",7,"0","0","0"
"4/8/2012","2","1","4",8,"0","0","0"
"4/8/2012","2","1","4",9,"0","0","0"
"4/8/2012","2","1","4",10,"0","0","0"
"4/8/2012","2","1","4",11,"0","0","0"
"4/8/2012","2","1","4",12,"0","0","0"
"4/8/2012","2","1","4",13,"0","0","0"
"4/8/2012","2","1","4",14,"0","0","0"
"4/8/2012","2","1","4",15,"0","0","0"
"4/8/2012","2","1","4",16,"0","0","0"
"4/8/2012","2","1","4",17,"0","0","0"
"4/8/2012","2","1","4",18,"0","0","0"
"4/8/2012","2","1","4",19,"0","0","0"
"4/8/2012","2","1","4",20,"0","0","0"
"4/8/2012","2","1","4",21,"0","0","0"
"4/8/2012","2","1","4",22,"0","0","0"
"4/8/2012","2","1","4",23,"0","0","0"
"4/9/2012","2","1","4",0,"0","1","1"
"4/9/2012","2","1","4",1,"0","1","1"
"4/9/2012","2","1","4",2,"0","1","1"
"4/9/2012","2","1","4",3,"0","1","1"
"4/9/2012","2","1","4",4,"0","1","1"
"4/9/2012","2","1","4",5,"0","1","1"
"4/9/2012","2","1","4",6,"0","1","1"
"4/9/2012","2","1","4",7,"0","1","1"
"4/9/2012","2","1","4",8,"0","1","1"
"4/9/2012","2","1","4",9,"0","1","1"
"4/9/2012","2","1","4",10,"0","1","1"
"4/9/2012","2","1","4",11,"0","1","1"
"4/9/2012","2","1","4",12,"0","1","1"
"4/9/2012","2","1","4",13,"0","1","1"
"4/9/2012","2","1","4",14,"0","1","1"
"4/9/2012","2","1","4",15,"0","1","1"
"4/9/2012","2","1","4",16,"0","1","1"
"4/9/2012","2","1","4",17,"0","1","1"
"4/9/2012","2","1","4",18,"0","1","1"
"4/9/2012","2","1","4",19,"0","1","1"
"4/9/2012","2","1","4",20,"0","1","1"
"4/9/2012","2","1","4",21,"0","1","1"
"4/9/2012","2","1","4",22,"0","1","1"
"4/9/2012","2","1","4",23,"0","1","1"
"4/10/2012","2","1","4",0,"0","2","1"
"4/10/2012","2","1","4",1,"0","2","1"
"4/10/2012","2","1","4",2,"0","2","1"
"4/10/2012","2","1","4",3,"0","2","1"
"4/10/2012","2","1","4",4,"0","2","1"
"4/10/2012","2","1","4",5,"0","2","1"
"4/10/2012","2","1","4",6,"0","2","1"
"4/10/2012","2","1","4",7,"0","2","1"
"4/10/2012","2","1","4",8,"0","2","1"
"4/10/2012","2","1","4",9,"0","2","1"
"4/10/2012","2","1","4",10,"0","2","1"
"4/10/2012","2","1","4",11,"0","2","1"
"4/10/2012","2","1","4",12,"0","2","1"
"4/10/2012","2","1","4",13,"0","2","1"
"4/10/2012","2","1","4",14,"0","2","1"
"4/10/2012","2","1","4",15,"0","2","1"
"4/10/2012","2","1","4",16,"0","2","1"
"4/10/2012","2","1","4",17,"0","2","1"
"4/10/2012","2","1","4",18,"0","2","1"
"4/10/2012","2","1","4",19,"0","2","1"
"4/10/2012","2","1","4",20,"0","2","1"
"4/10/2012","2","1","4",21,"0","2","1"
"4/10/2012","2","1","4",22,"0","2","1"
"4/10/2012","2","1","4",23,"0","2","1"
"4/11/2012","2","1","4",0,"0","3","1"
"4/11/2012","2","1","4",1,"0","3","1"
"4/11/2012","2","1","4",2,"0","3","1"
"4/11/2012","2","1","4",3,"0","3","1"
"4/11/2012","2","1","4",4,"0","3","1"
"4/11/2012","2","1","4",5,"0","3","1"
"4/11/2012","2","1","4",6,"0","3","1"
"4/11/2012","2","1","4",7,"0","3","1"
"4/11/2012","2","1","4",8,"0","3","1"
"4/11/2012","2","1","4",9,"0","3","1"
"4/11/2012","2","1","4",10,"0","3","1"
"4/11/2012","2","1","4",11,"0","3","1"
"4/11/2012","2","1","4",12,"0","3","1"
"4/11/2012","2","1","4",13,"0","3","1"
"4/11/2012","2","1","4",14,"0","3","1"
"4/11/2012","2","1","4",15,"0","3","1"
"4/11/2012","2","1","4",16,"0","3","1"
"4/11/2012","2","1","4",17,"0","3","1"
"4/11/2012","2","1","4",18,"0","3","1"
"4/11/2012","2","1","4",19,"0","3","1"
"4/11/2012","2","1","4",20,"0","3","1"
"4/11/2012","2","1","4",21,"0","3","1"
"4/11/2012","2","1","4",22,"0","3","1"
"4/11/2012","2","1","4",23,"0","3","1"
"4/12/2012","2","1","4",0,"0","4","1"
"4/12/2012","2","1","4",1,"0","4","1"
"4/12/2012","2","1","4",2,"0","4","1"
"4/12/2012","2","1","4",3,"0","4","1"
"4/12/2012","2","1","4",4,"0","4","1"
"4/12/2012","2","1","4",5,"0","4","1"
"4/12/2012","2","1","4",6,"0","4","1"
"4/12/2012","2","1","4",7,"0","4","1"
"4/12/2012","2","1","4",8,"0","4","1"
"4/12/2012","2","1","4",9,"0","4","1"
"4/12/2012","2","1","4",10,"0","4","1"
"4/12/2012","2","1","4",11,"0","4","1"
"4/12/2012","2","1","4",12,"0","4","1"
"4/12/2012","2","1","4",13,"0","4","1"
"4/12/2012","2","1","4",14,"0","4","1"
"4/12/2012","2","1","4",15,"0","4","1"
"4/12/2012","2","1","4",16,"0","4","1"
"4/12/2012","2","1","4",17,"0","4","1"
"4/12/2012","2","1","4",18,"0","4","1"
"4/12/2012","2","1","4",19,"0","4","1"
"4/12/2012","2","1","4",20,"0","4","1"
"4/12/2012","2","1","4",21,"0","4","1"
"4/12/2012","2","1","4",22,"0","4","1"
"4/12/2012","2","1","4",23,"0","4","1"
"4/13/2012","2","1","4",0,"0","5","1"
"4/13/2012","2","1","4",1,"0","5","1"
"4/13/2012","2","1","4",2,"0","5","1"
"4/13/2012","2","1","4",3,"0","5","1"
"4/13/2012","2","1","4",4,"0","5","1"
"4/13/2012","2","1","4",5,"0","5","1"
"4/13/2012","2","1","4",6,"0","5","1"
"4/13/2012","2","1","4",7,"0","5","1"
"4/13/2012","2","1","4",8,"0","5","1"
"4/13/2012","2","1","4",9,"0","5","1"
"4/13/2012","2","1","4",10,"0","5","1"
"4/13/2012","2","1","4",11,"0","5","1"
"4/13/2012","2","1","4",12,"0","5","1"
"4/13/2012","2","1","4",13,"0","5","1"
"4/13/2012","2","1","4",14,"0","5","1"
"4/13/2012","2","1","4",15,"0","5","1"
"4/13/2012","2","1","4",16,"0","5","1"
"4/13/2012","2","1","4",17,"0","5","1"
"4/13/2012","2","1","4",18,"0","5","1"
"4/13/2012","2","1","4",19,"0","5","1"
"4/13/2012","2","1","4",20,"0","5","1"
"4/13/2012","2","1","4",21,"0","5","1"
"4/13/2012","2","1","4",22,"0","5","1"
"4/13/2012","2","1","4",23,"0","5","1"
"4/14/2012","2","1","4",0,"0","6","0"
"4/14/2012","2","1","4",1,"0","6","0"
"4/14/2012","2","1","4",2,"0","6","0"
"4/14/2012","2","1","4",3,"0","6","0"
"4/14/2012","2","1","4",4,"0","6","0"
"4/14/2012","2","1","4",5,"0","6","0"
"4/14/2012","2","1","4",6,"0","6","0"
"4/14/2012","2","1","4",7,"0","6","0"
"4/14/2012","2","1","4",8,"0","6","0"
"4/14/2012","2","1","4",9,"0","6","0"
"4/14/2012","2","1","4",10,"0","6","0"
"4/14/2012","2","1","4",11,"0","6","0"
"4/14/2012","2","1","4",12,"0","6","0"
"4/14/2012","2","1","4",13,"0","6","0"
"4/14/2012","2","1","4",14,"0","6","0"
"4/14/2012","2","1","4",15,"0","6","0"
"4/14/2012","2","1","4",16,"0","6","0"
"4/14/2012","2","1","4",17,"0","6","0"
"4/14/2012","2","1","4",18,"0","6","0"
"4/14/2012","2","1","4",19,"0","6","0"
"4/14/2012","2","1","4",20,"0","6","0"
"4/14/2012","2","1","4",21,"0","6","0"
"4/14/2012","2","1","4",22,"0","6","0"
"4/14/2012","2","1","4",23,"0","6","0"
"4/15/2012","2","1","4",0,"0","0","0"
"4/15/2012","2","1","4",1,"0","0","0"
"4/15/2012","2","1","4",2,"0","0","0"
"4/15/2012","2","1","4",3,"0","0","0"
"4/15/2012","2","1","4",4,"0","0","0"
"4/15/2012","2","1","4",5,"0","0","0"
"4/15/2012","2","1","4",6,"0","0","0"
"4/15/2012","2","1","4",7,"0","0","0"
"4/15/2012","2","1","4",8,"0","0","0"
"4/15/2012","2","1","4",9,"0","0","0"
"4/15/2012","2","1","4",10,"0","0","0"
"4/15/2012","2","1","4",11,"0","0","0"
"4/15/2012","2","1","4",12,"0","0","0"
"4/15/2012","2","1","4",13,"0","0","0"
"4/15/2012","2","1","4",14,"0","0","0"
"4/15/2012","2","1","4",15,"0","0","0"
"4/15/2012","2","1","4",16,"0","0","0"
"4/15/2012","2","1","4",17,"0","0","0"
"4/15/2012","2","1","4",18,"0","0","0"
"4/15/2012","2","1","4",19,"0","0","0"
"4/15/2012","2","1","4",20,"0","0","0"
"4/15/2012","2","1","4",21,"0","0","0"
"4/15/2012","2","1","4",22,"0","0","0"
"4/15/2012","2","1","4",23,"0","0","0"
"4/16/2012","2","1","4",0,"1","1","0"
"4/16/2012","2","1","4",1,"1","1","0"
"4/16/2012","2","1","4",2,"1","1","0"
"4/16/2012","2","1","4",3,"1","1","0"
"4/16/2012","2","1","4",4,"1","1","0"
"4/16/2012","2","1","4",5,"1","1","0"
"4/16/2012","2","1","4",6,"1","1","0"
"4/16/2012","2","1","4",7,"1","1","0"
"4/16/2012","2","1","4",8,"1","1","0"
"4/16/2012","2","1","4",9,"1","1","0"
"4/16/2012","2","1","4",10,"1","1","0"
"4/16/2012","2","1","4",11,"1","1","0"
"4/16/2012","2","1","4",12,"1","1","0"
"4/16/2012","2","1","4",13,"1","1","0"
"4/16/2012","2","1","4",14,"1","1","0"
"4/16/2012","2","1","4",15,"1","1","0"
"4/16/2012","2","1","4",16,"1","1","0"
"4/16/2012","2","1","4",17,"1","1","0"
"4/16/2012","2","1","4",18,"1","1","0"
"4/16/2012","2","1","4",19,"1","1","0"
"4/16/2012","2","1","4",20,"1","1","0"
"4/16/2012","2","1","4",21,"1","1","0"
"4/16/2012","2","1","4",22,"1","1","0"
"4/16/2012","2","1","4",23,"1","1","0"
"4/17/2012","2","1","4",0,"0","2","1"
"4/17/2012","2","1","4",1,"0","2","1"
"4/17/2012","2","1","4",2,"0","2","1"
"4/17/2012","2","1","4",3,"0","2","1"
"4/17/2012","2","1","4",4,"0","2","1"
"4/17/2012","2","1","4",5,"0","2","1"
"4/17/2012","2","1","4",6,"0","2","1"
"4/17/2012","2","1","4",7,"0","2","1"
"4/17/2012","2","1","4",8,"0","2","1"
"4/17/2012","2","1","4",9,"0","2","1"
"4/17/2012","2","1","4",10,"0","2","1"
"4/17/2012","2","1","4",11,"0","2","1"
"4/17/2012","2","1","4",12,"0","2","1"
"4/17/2012","2","1","4",13,"0","2","1"
"4/17/2012","2","1","4",14,"0","2","1"
"4/17/2012","2","1","4",15,"0","2","1"
"4/17/2012","2","1","4",16,"0","2","1"
"4/17/2012","2","1","4",17,"0","2","1"
"4/17/2012","2","1","4",18,"0","2","1"
"4/17/2012","2","1","4",19,"0","2","1"
"4/17/2012","2","1","4",20,"0","2","1"
"4/17/2012","2","1","4",21,"0","2","1"
"4/17/2012","2","1","4",22,"0","2","1"
"4/17/2012","2","1","4",23,"0","2","1"
"4/18/2012","2","1","4",0,"0","3","1"
"4/18/2012","2","1","4",1,"0","3","1"
"4/18/2012","2","1","4",2,"0","3","1"
"4/18/2012","2","1","4",3,"0","3","1"
"4/18/2012","2","1","4",4,"0","3","1"
"4/18/2012","2","1","4",5,"0","3","1"
"4/18/2012","2","1","4",6,"0","3","1"
"4/18/2012","2","1","4",7,"0","3","1"
"4/18/2012","2","1","4",8,"0","3","1"
"4/18/2012","2","1","4",9,"0","3","1"
"4/18/2012","2","1","4",10,"0","3","1"
"4/18/2012","2","1","4",11,"0","3","1"
"4/18/2012","2","1","4",12,"0","3","1"
"4/18/2012","2","1","4",13,"0","3","1"
"4/18/2012","2","1","4",14,"0","3","1"
"4/18/2012","2","1","4",15,"0","3","1"
"4/18/2012","2","1","4",16,"0","3","1"
"4/18/2012","2","1","4",17,"0","3","1"
"4/18/2012","2","1","4",18,"0","3","1"
"4/18/2012","2","1","4",19,"0","3","1"
"4/18/2012","2","1","4",20,"0","3","1"
"4/18/2012","2","1","4",21,"0","3","1"
"4/18/2012","2","1","4",22,"0","3","1"
"4/18/2012","2","1","4",23,"0","3","1"
"4/19/2012","2","1","4",0,"0","4","1"
"4/19/2012","2","1","4",1,"0","4","1"
"4/19/2012","2","1","4",2,"0","4","1"
"4/19/2012","2","1","4",3,"0","4","1"
"4/19/2012","2","1","4",4,"0","4","1"
"4/19/2012","2","1","4",5,"0","4","1"
"4/19/2012","2","1","4",6,"0","4","1"
"4/19/2012","2","1","4",7,"0","4","1"
"4/19/2012","2","1","4",8,"0","4","1"
"4/19/2012","2","1","4",9,"0","4","1"
"4/19/2012","2","1","4",10,"0","4","1"
"4/19/2012","2","1","4",11,"0","4","1"
"4/19/2012","2","1","4",12,"0","4","1"
"4/19/2012","2","1","4",13,"0","4","1"
"4/19/2012","2","1","4",14,"0","4","1"
"4/19/2012","2","1","4",15,"0","4","1"
"4/19/2012","2","1","4",16,"0","4","1"
"4/19/2012","2","1","4",17,"0","4","1"
"4/19/2012","2","1","4",18,"0","4","1"
"4/19/2012","2","1","4",19,"0","4","1"
"4/19/2012","2","1","4",20,"0","4","1"
"4/19/2012","2","1","4",21,"0","4","1"
"4/19/2012","2","1","4",22,"0","4","1"
"4/19/2012","2","1","4",23,"0","4","1"
"4/20/2012","2","1","4",0,"0","5","1"
"4/20/2012","2","1","4",1,"0","5","1"
"4/20/2012","2","1","4",2,"0","5","1"
"4/20/2012","2","1","4",3,"0","5","1"
"4/20/2012","2","1","4",4,"0","5","1"
"4/20/2012","2","1","4",5,"0","5","1"
"4/20/2012","2","1","4",6,"0","5","1"
"4/20/2012","2","1","4",7,"0","5","1"
"4/20/2012","2","1","4",8,"0","5","1"
"4/20/2012","2","1","4",9,"0","5","1"
"4/20/2012","2","1","4",10,"0","5","1"
"4/20/2012","2","1","4",11,"0","5","1"
"4/20/2012","2","1","4",12,"0","5","1"
"4/20/2012","2","1","4",13,"0","5","1"
"4/20/2012","2","1","4",14,"0","5","1"
"4/20/2012","2","1","4",15,"0","5","1"
"4/20/2012","2","1","4",16,"0","5","1"
"4/20/2012","2","1","4",17,"0","5","1"
"4/20/2012","2","1","4",18,"0","5","1"
"4/20/2012","2","1","4",19,"0","5","1"
"4/20/2012","2","1","4",20,"0","5","1"
"4/20/2012","2","1","4",21,"0","5","1"
"4/20/2012","2","1","4",22,"0","5","1"
"4/20/2012","2","1","4",23,"0","5","1"
"4/21/2012","2","1","4",0,"0","6","0"
"4/21/2012","2","1","4",1,"0","6","0"
"4/21/2012","2","1","4",2,"0","6","0"
"4/21/2012","2","1","4",3,"0","6","0"
"4/21/2012","2","1","4",4,"0","6","0"
"4/21/2012","2","1","4",5,"0","6","0"
"4/21/2012","2","1","4",6,"0","6","0"
"4/21/2012","2","1","4",7,"0","6","0"
"4/21/2012","2","1","4",8,"0","6","0"
"4/21/2012","2","1","4",9,"0","6","0"
"4/21/2012","2","1","4",10,"0","6","0"
"4/21/2012","2","1","4",11,"0","6","0"
"4/21/2012","2","1","4",12,"0","6","0"
"4/21/2012","2","1","4",13,"0","6","0"
"4/21/2012","2","1","4",14,"0","6","0"
"4/21/2012","2","1","4",15,"0","6","0"
"4/21/2012","2","1","4",16,"0","6","0"
"4/21/2012","2","1","4",17,"0","6","0"
"4/21/2012","2","1","4",18,"0","6","0"
"4/21/2012","2","1","4",19,"0","6","0"
"4/21/2012","2","1","4",20,"0","6","0"
"4/21/2012","2","1","4",21,"0","6","0"
"4/21/2012","2","1","4",22,"0","6","0"
"4/21/2012","2","1","4",23,"0","6","0"
"4/22/2012","2","1","4",0,"0","0","0"
"4/22/2012","2","1","4",1,"0","0","0"
"4/22/2012","2","1","4",2,"0","0","0"
"4/22/2012","2","1","4",3,"0","0","0"
"4/22/2012","2","1","4",4,"0","0","0"
"4/22/2012","2","1","4",5,"0","0","0"
"4/22/2012","2","1","4",6,"0","0","0"
"4/22/2012","2","1","4",7,"0","0","0"
"4/22/2012","2","1","4",8,"0","0","0"
"4/22/2012","2","1","4",9,"0","0","0"
"4/22/2012","2","1","4",10,"0","0","0"
"4/22/2012","2","1","4",11,"0","0","0"
"4/22/2012","2","1","4",12,"0","0","0"
"4/22/2012","2","1","4",13,"0","0","0"
"4/22/2012","2","1","4",14,"0","0","0"
"4/22/2012","2","1","4",15,"0","0","0"
"4/22/2012","2","1","4",16,"0","0","0"
"4/22/2012","2","1","4",17,"0","0","0"
"4/22/2012","2","1","4",18,"0","0","0"
"4/22/2012","2","1","4",19,"0","0","0"
"4/22/2012","2","1","4",20,"0","0","0"
"4/22/2012","2","1","4",21,"0","0","0"
"4/22/2012","2","1","4",22,"0","0","0"
"4/22/2012","2","1","4",23,"0","0","0"
"4/23/2012","2","1","4",0,"0","1","1"
"4/23/2012","2","1","4",1,"0","1","1"
"4/23/2012","2","1","4",2,"0","1","1"
"4/23/2012","2","1","4",3,"0","1","1"
"4/23/2012","2","1","4",4,"0","1","1"
"4/23/2012","2","1","4",5,"0","1","1"
"4/23/2012","2","1","4",6,"0","1","1"
"4/23/2012","2","1","4",7,"0","1","1"
"4/23/2012","2","1","4",8,"0","1","1"
"4/23/2012","2","1","4",9,"0","1","1"
"4/23/2012","2","1","4",10,"0","1","1"
"4/23/2012","2","1","4",11,"0","1","1"
"4/23/2012","2","1","4",12,"0","1","1"
"4/23/2012","2","1","4",13,"0","1","1"
"4/23/2012","2","1","4",14,"0","1","1"
"4/23/2012","2","1","4",15,"0","1","1"
"4/23/2012","2","1","4",16,"0","1","1"
"4/23/2012","2","1","4",17,"0","1","1"
"4/23/2012","2","1","4",18,"0","1","1"
"4/23/2012","2","1","4",19,"0","1","1"
"4/23/2012","2","1","4",20,"0","1","1"
"4/23/2012","2","1","4",21,"0","1","1"
"4/23/2012","2","1","4",22,"0","1","1"
"4/23/2012","2","1","4",23,"0","1","1"
"4/24/2012","2","1","4",0,"0","2","1"
"4/24/2012","2","1","4",1,"0","2","1"
"4/24/2012","2","1","4",2,"0","2","1"
"4/24/2012","2","1","4",3,"0","2","1"
"4/24/2012","2","1","4",4,"0","2","1"
"4/24/2012","2","1","4",5,"0","2","1"
"4/24/2012","2","1","4",6,"0","2","1"
"4/24/2012","2","1","4",7,"0","2","1"
"4/24/2012","2","1","4",8,"0","2","1"
"4/24/2012","2","1","4",9,"0","2","1"
"4/24/2012","2","1","4",10,"0","2","1"
"4/24/2012","2","1","4",11,"0","2","1"
"4/24/2012","2","1","4",12,"0","2","1"
"4/24/2012","2","1","4",13,"0","2","1"
"4/24/2012","2","1","4",14,"0","2","1"
"4/24/2012","2","1","4",15,"0","2","1"
"4/24/2012","2","1","4",16,"0","2","1"
"4/24/2012","2","1","4",17,"0","2","1"
"4/24/2012","2","1","4",18,"0","2","1"
"4/24/2012","2","1","4",19,"0","2","1"
"4/24/2012","2","1","4",20,"0","2","1"
"4/24/2012","2","1","4",21,"0","2","1"
"4/24/2012","2","1","4",22,"0","2","1"
"4/24/2012","2","1","4",23,"0","2","1"
"4/25/2012","2","1","4",0,"0","3","1"
"4/25/2012","2","1","4",1,"0","3","1"
"4/25/2012","2","1","4",2,"0","3","1"
